Species,sample_name,ParentTagID,ParentSite,FragSite
Montipora capitata,RTE572,W0052,Reef 13,Reef 4
Montipora capitata,RTE594,W0052,Reef 13,Reef 4
Montipora capitata,RTE660,W0162,Reef 4,Reef 4
Montipora capitata,RTE661,W0162,Reef 4,Reef 4
Montipora capitata,RTE718,W0208,Reef 13,Reef 4
Montipora capitata,RTE753,W0208,Reef 13,Reef 4
Montipora capitata,RTE798,W0021,Reef 13,Reef 4
Montipora capitata,RTE836,W0021,Reef 13,Reef 4
Montipora capitata,RTE874,W0143,Reef 13,Reef 4
Montipora capitata,RTE908,W0143,Reef 13,Reef 4
Montipora capitata,RTE949,W0022,Reef 13,Reef 4
Montipora capitata,RTE970,W0022,Reef 13,Reef 4
Montipora capitata,RTE1022,W0166,Reef 4,Reef 4
Montipora capitata,RTE1047,W0166,Reef 4,Reef 4
Montipora capitata,RTE1134,W0144,Reef 13,Reef 4
Montipora capitata,RTE1153,W0144,Reef 13,Reef 4
Montipora capitata,RTE1162,W0023,Reef 13,Reef 4
Montipora capitata,RTE1198,W0023,Reef 13,Reef 4
Porites compressa,RTE1256,W0065,Reef 4,Reef 4
Porites compressa,RTE1265,W0065,Reef 4,Reef 4
Porites compressa,RTE1372,W0152,Reef 4,Reef 4
Porites compressa,RTE1379,W0152,Reef 4,Reef 4
Montipora capitata,RTE1454,W0051,Reef 13,Reef 4
Montipora capitata,RTE1455,W0051,Reef 13,Reef 4
Porites compressa,RTE1483,W0060,Reef 13,Reef 4
Porites compressa,RTE1559,W0060,Reef 13,Reef 4
Porites compressa,RTE1609,W0048,Reef 13,Reef 4
Porites compressa,RTE1614,W0048,Reef 13,Reef 4
Porites compressa,RTE1642,W0156,Reef 4,Reef 4
Porites compressa,RTE1712,W0156,Reef 4,Reef 4
Porites compressa,RTE1747,W0098,Reef 4,Reef 4
Porites compressa,RTE1769,W0098,Reef 4,Reef 4
Porites compressa,RTE1834,W0153,Reef 4,Reef 4
Porites compressa,RTE1848,W0153,Reef 4,Reef 4
Porites compressa,RTE1882,W0151,Reef 4,Reef 4
Porites compressa,RTE1893,W0151,Reef 4,Reef 4
Porites compressa,RTE1997,W0058,Reef 13,Reef 4
Porites compressa,RTE2009,W0058,Reef 13,Reef 4
Porites compressa,RTE2090,W0059,Reef 13,Reef 4
Porites compressa,RTE2097,W0059,Reef 13,Reef 4
Porites compressa,RTE2128,W0057,Reef 13,Reef 4
Porites compressa,RTE2152,W0057,Reef 13,Reef 4
Porites compressa,RTE2216,W0054,Reef 13,Reef 4
Porites compressa,RTE2225,W0054,Reef 13,Reef 4
Porites compressa,RTE2325,W0049,Reef 13,Reef 4
Porites compressa,RTE2338,W0049,Reef 13,Reef 4
Porites compressa,RTE2390,W0047,Reef 13,Reef 4
Porites compressa,RTE2430,W0047,Reef 13,Reef 4
Porites compressa,RTE2454,W0154,Reef 4,Reef 4
Porites compressa,RTE2516,W0154,Reef 4,Reef 4
Porites compressa,RTE2526,W0158,Reef 4,Reef 4
Porites compressa,RTE2570,W0158,Reef 4,Reef 4
Porites compressa,RTE2646,W0157,Reef 4,Reef 4
Porites compressa,RTE2679,W0157,Reef 4,Reef 4
Porites compressa,RTE2693,W0096,Reef 4,Reef 4
Porites compressa,RTE2716,W0096,Reef 4,Reef 4
Porites compressa,RTE2811,W0050,Reef 13,Reef 4
Porites compressa,RTE2826,W0050,Reef 13,Reef 4
Montipora capitata,RTE2907,W0055,Reef 13,Reef 4
Montipora capitata,RTE2909,W0055,Reef 13,Reef 4
Porites compressa,RTE2934,W0056,Reef 13,Reef 4
Porites compressa,RTE2955,W0056,Reef 13,Reef 4
Montipora capitata,RTE3049,W0163,Reef 4,Reef 4
Montipora capitata,RTE3076,W0163,Reef 4,Reef 4
Montipora capitata,RTE3155,W0024,Reef 13,Reef 4
Montipora capitata,RTE3232,W0072,Reef 4,Reef 4
Montipora capitata,RTE3235,W0072,Reef 4,Reef 4
Montipora capitata,RTE3251,W0170,Reef 4,Reef 4
Montipora capitata,RTE3252,W0170,Reef 4,Reef 4
Montipora capitata,RTE3264,W0170,Reef 4,Reef 4
Montipora capitata,RTE3332,W0071,Reef 4,Reef 4
Montipora capitata,RTE3339,W0071,Reef 4,Reef 4
Montipora capitata,RTE247,W0169,Reef 4,Reef 13
Montipora capitata,RTE256,W0169,Reef 4,Reef 13
Montipora capitata,RTE307,W0125,Reef 4,Reef 13
Montipora capitata,RTE323,W0125,Reef 4,Reef 13
Montipora capitata,RTE373,W0167,Reef 4,Reef 13
Montipora capitata,RTE423,W0167,Reef 4,Reef 13
Montipora capitata,RTE462,W0121,Reef 4,Reef 13
Montipora capitata,RTE506,W0121,Reef 4,Reef 13
Montipora capitata,RTE539,W0052,Reef 13,Reef 13
Montipora capitata,RTE584,W0052,Reef 13,Reef 13
Montipora capitata,RTE636,W0162,Reef 4,Reef 13
Montipora capitata,RTE637,W0162,Reef 4,Reef 13
Montipora capitata,RTE780,W0021,Reef 13,Reef 13
Montipora capitata,RTE803,W0021,Reef 13,Reef 13
Montipora capitata,RTE880,W0143,Reef 13,Reef 13
Montipora capitata,RTE895,W0143,Reef 13,Reef 13
Montipora capitata,RTE929,W0022,Reef 13,Reef 13
Montipora capitata,RTE958,W0022,Reef 13,Reef 13
Montipora capitata,RTE1031,W0166,Reef 4,Reef 13
Montipora capitata,RTE1080,W0166,Reef 4,Reef 13
Montipora capitata,RTE1082,W0144,Reef 13,Reef 13
Montipora capitata,RTE1135,W0144,Reef 13,Reef 13
Montipora capitata,RTE1165,W0023,Reef 13,Reef 13
Montipora capitata,RTE1172,W0023,Reef 13,Reef 13
Porites compressa,RTE1298,W0065,Reef 4,Reef 13
Porites compressa,RTE1307,W0065,Reef 4,Reef 13
Porites compressa,RTE1343,W0152,Reef 4,Reef 13
Porites compressa,RTE1367,W0152,Reef 4,Reef 13
Montipora capitata,RTE1409,W0051,Reef 13,Reef 13
Montipora capitata,RTE1426,W0051,Reef 13,Reef 13
Porites compressa,RTE1489,W0060,Reef 13,Reef 13
Porites compressa,RTE1508,W0060,Reef 13,Reef 13
Porites compressa,RTE1590,W0048,Reef 13,Reef 13
Porites compressa,RTE1632,W0048,Reef 13,Reef 13
Porites compressa,RTE1669,W0156,Reef 4,Reef 13
Porites compressa,RTE1675,W0156,Reef 4,Reef 13
Porites compressa,RTE1730,W0098,Reef 4,Reef 13
Porites compressa,RTE1768,W0098,Reef 4,Reef 13
Porites compressa,RTE1823,W0153,Reef 4,Reef 13
Porites compressa,RTE1854,W0153,Reef 4,Reef 13
Porites compressa,RTE1925,W0151,Reef 4,Reef 13
Porites compressa,RTE1948,W0151,Reef 4,Reef 13
Porites compressa,RTE1956,W0151,Reef 4,Reef 13
Porites compressa,RTE1998,W0058,Reef 13,Reef 13
Porites compressa,RTE2025,W0058,Reef 13,Reef 13
Porites compressa,RTE2047,W0059,Reef 13,Reef 13
Porites compressa,RTE2057,W0059,Reef 13,Reef 13
Porites compressa,RTE2162,W0057,Reef 13,Reef 13
Porites compressa,RTE2175,W0057,Reef 13,Reef 13
Porites compressa,RTE2203,W0054,Reef 13,Reef 13
Porites compressa,RTE2255,W0054,Reef 13,Reef 13
Porites compressa,RTE2322,W0049,Reef 13,Reef 13
Porites compressa,RTE2330,W0049,Reef 13,Reef 13
Porites compressa,RTE2383,W0047,Reef 13,Reef 13
Porites compressa,RTE2434,W0047,Reef 13,Reef 13
Porites compressa,RTE2444,W0154,Reef 4,Reef 13
Porites compressa,RTE2484,W0154,Reef 4,Reef 13
Porites compressa,RTE2565,W0158,Reef 4,Reef 13
Porites compressa,RTE2596,W0158,Reef 4,Reef 13
Porites compressa,RTE2611,W0157,Reef 4,Reef 13
Porites compressa,RTE2664,W0157,Reef 4,Reef 13
Porites compressa,RTE2704,W0096,Reef 4,Reef 13
Porites compressa,RTE2813,W0050,Reef 13,Reef 13
Porites compressa,RTE2840,W0050,Reef 13,Reef 13
Montipora capitata,RTE2895,W0055,Reef 13,Reef 13
Montipora capitata,RTE2912,W0055,Reef 13,Reef 13
Porites compressa,RTE2976,W0056,Reef 13,Reef 13
Porites compressa,RTE2978,W0056,Reef 13,Reef 13
Montipora capitata,RTE3051,W0163,Reef 4,Reef 13
Montipora capitata,RTE3071,W0163,Reef 4,Reef 13
Montipora capitata,RTE3103,W0024,Reef 13,Reef 13
Montipora capitata,RTE3124,W0024,Reef 13,Reef 13
Montipora capitata,RTE3189,W0072,Reef 4,Reef 13
Montipora capitata,RTE3206,W0072,Reef 4,Reef 13
Montipora capitata,RTE3255,W0170,Reef 4,Reef 13
Montipora capitata,RTE3265,W0170,Reef 4,Reef 13
Montipora capitata,RTE3327,W0071,Reef 4,Reef 13
Montipora capitata,RTE3349,W0071,Reef 4,Reef 13
Montipora capitata,RTE975,W0022,Reef 13,NA
Montipora capitata,RTE973,W0022,Reef 13,NA
Montipora capitata,RTE922,W0022,Reef 13,NA
Montipora capitata,RTE977,W0022,Reef 13,NA
Montipora capitata,RTE962,W0022,Reef 13,NA
Montipora capitata,RTE1173,W0023,Reef 13,NA
Montipora capitata,RTE1238,W0023,Reef 13,NA
Montipora capitata,RTE1204,W0023,Reef 13,NA
Montipora capitata,RTE1171,W0023,Reef 13,NA
Montipora capitata,RTE1188,W0023,Reef 13,NA
Montipora capitata,RTE871,W0143,Reef 13,NA
Montipora capitata,RTE872,W0143,Reef 13,NA
Montipora capitata,RTE846,W0143,Reef 13,NA
Montipora capitata,RTE879,W0143,Reef 13,NA
Montipora capitata,RTE845,W0143,Reef 13,NA
Montipora capitata,RTE764,W0021,Reef 13,NA
Montipora capitata,RTE799,W0021,Reef 13,NA
Montipora capitata,RTE788,W0021,Reef 13,NA
Montipora capitata,RTE804,W0021,Reef 13,NA
Montipora capitata,RTE814,W0021,Reef 13,NA
Montipora capitata,RTE1130,W0144,Reef 13,NA
Montipora capitata,RTE1158,W0144,Reef 13,NA
Montipora capitata,RTE1119,W0144,Reef 13,NA
Montipora capitata,RTE1100,W0144,Reef 13,NA
Montipora capitata,RTE1118,W0144,Reef 13,NA
Montipora capitata,RTE3102,W0024,Reef 13,NA
Montipora capitata,RTE3153,W0024,Reef 13,NA
Montipora capitata,RTE3144,W0024,Reef 13,NA
Montipora capitata,RTE3134,W0024,Reef 13,NA
Montipora capitata,RTE3139,W0024,Reef 13,NA
Montipora capitata,RTE742,W0028,Reef 13,NA
Montipora capitata,RTE644,W0028,Reef 13,NA
Montipora capitata,RTE699,W0028,Reef 13,NA
Montipora capitata,RTE724,W0028,Reef 13,NA
Montipora capitata,RTE735,W0028,Reef 13,NA
Montipora capitata,RTE552,W0052,Reef 13,NA
Montipora capitata,RTE546,W0052,Reef 13,NA
Montipora capitata,RTE543,W0052,Reef 13,NA
Montipora capitata,RTE581,W0052,Reef 13,NA
Montipora capitata,RTE545,W0052,Reef 13,NA
Montipora capitata,RTE2856,W0055,Reef 13,NA
Montipora capitata,RTE2918,W0055,Reef 13,NA
Montipora capitata,RTE2899,W0055,Reef 13,NA
Montipora capitata,RTE2910,W0055,Reef 13,NA
Montipora capitata,RTEunknown,W0055,Reef 13,NA
Montipora capitata,RTE1439,W0051,Reef 13,NA
Montipora capitata,RTE1431,W0051,Reef 13,NA
Montipora capitata,RTE1422,W0051,Reef 13,NA
Montipora capitata,RTE1453,W0051,Reef 13,NA
Montipora capitata,RTE1457,W0051,Reef 13,NA
Montipora capitata,RTE360,W0125,Reef 4,NA
Montipora capitata,RTE342,W0125,Reef 4,NA
Montipora capitata,RTE347,W0125,Reef 4,NA
Montipora capitata,RTE313,W0125,Reef 4,NA
Montipora capitata,RTE359,W0125,Reef 4,NA
Montipora capitata,RTE476,W0121,Reef 4,NA
Montipora capitata,RTE516,W0121,Reef 4,NA
Montipora capitata,RTE468,W0121,Reef 4,NA
Montipora capitata,RTE511,W0121,Reef 4,NA
Montipora capitata,RTE454,W0121,Reef 4,NA
Montipora capitata,RTE217,W0169,Reef 4,NA
Montipora capitata,RTE252,W0169,Reef 4,NA
Montipora capitata,RTE227,W0169,Reef 4,NA
Montipora capitata,RTE250,W0169,Reef 4,NA
Montipora capitata,RTE211,W0169,Reef 4,NA
Montipora capitata,RTE237,W0169,Reef 4,NA
Montipora capitata,RTE1036,W0166,Reef 4,NA
Montipora capitata,RTE1051,W0166,Reef 4,NA
Montipora capitata,RTE1074,W0166,Reef 4,NA
Montipora capitata,RTE1002,W0166,Reef 4,NA
Montipora capitata,RTE1011,W0166,Reef 4,NA
Montipora capitata,RTE632,W0162,Reef 4,NA
Montipora capitata,RTE666,W0162,Reef 4,NA
Montipora capitata,RTE677,W0162,Reef 4,NA
Montipora capitata,RTE647,W0162,Reef 4,NA
Montipora capitata,RTE667,W0162,Reef 4,NA
Montipora capitata,RTE3179,W0072,Reef 4,NA
Montipora capitata,RTE3196,W0072,Reef 4,NA
Montipora capitata,RTE3171,W0072,Reef 4,NA
Montipora capitata,RTE3182,W0072,Reef 4,NA
Montipora capitata,RTE3222,W0072,Reef 4,NA
Montipora capitata,RTE3346,W0071,Reef 4,NA
Montipora capitata,RTE3366,W0071,Reef 4,NA
Montipora capitata,RTE3341,W0071,Reef 4,NA
Montipora capitata,RTE3368,W0071,Reef 4,NA
Montipora capitata,RTE3378,W0071,Reef 4,NA
Montipora capitata,RTE399,W0167,Reef 4,NA
Montipora capitata,RTE396,W0167,Reef 4,NA
Montipora capitata,RTE378,W0167,Reef 4,NA
Montipora capitata,RTE366,W0167,Reef 4,NA
Montipora capitata,RTE427,W0167,Reef 4,NA
Montipora capitata,RTE3042,W0163,Reef 4,NA
Montipora capitata,RTE3019,W0163,Reef 4,NA
Montipora capitata,RTE3052,W0163,Reef 4,NA
Montipora capitata,RTE3030,W0163,Reef 4,NA
Montipora capitata,RTE3069,W0163,Reef 4,NA
Montipora capitata,RTE3303,W0170,Reef 4,NA
Montipora capitata,RTE3293,W0170,Reef 4,NA
Montipora capitata,RTE3247,W0170,Reef 4,NA
Montipora capitata,RTE3314,W0170,Reef 4,NA
Montipora capitata,RTE3248,W0170,Reef 4,NA
Porites compressa,RTE2159,W0057,Reef 13,NA
Porites compressa,RTE2146,W0057,Reef 13,NA
Porites compressa,RTE2197,W0057,Reef 13,NA
Porites compressa,RTE2173,W0057,Reef 13,NA
Porites compressa,RTE2133,W0057,Reef 13,NA
Porites compressa,RTE2086,W0059,Reef 13,NA
Porites compressa,RTE2088,W0059,Reef 13,NA
Porites compressa,RTE2061,W0059,Reef 13,NA
Porites compressa,RTE2102,W0059,Reef 13,NA
Porites compressa,RTE2115,W0059,Reef 13,NA
Porites compressa,RTE2828,W0050,Reef 13,NA
Porites compressa,RTE2827,W0050,Reef 13,NA
Porites compressa,RTE2788,W0050,Reef 13,NA
Porites compressa,RTE2835,W0050,Reef 13,NA
Porites compressa,RTE2761,W0050,Reef 13,NA
Porites compressa,RTE1525,W0060,Reef 13,NA
Porites compressa,RTE1532,W0060,Reef 13,NA
Porites compressa,RTE1482,W0060,Reef 13,NA
Porites compressa,RTE1506,W0060,Reef 13,NA
Porites compressa,RTE1511,W0060,Reef 13,NA
Porites compressa,RTE2968,W0056,Reef 13,NA
Porites compressa,RTE2958,W0056,Reef 13,NA
Porites compressa,RTE2956,W0056,Reef 13,NA
Porites compressa,RTE2991,W0056,Reef 13,NA
Porites compressa,RTE2936,W0056,Reef 13,NA
Porites compressa,RTE2018,W0058,Reef 13,NA
Porites compressa,RTE2026,W0058,Reef 13,NA
Porites compressa,RTE2012,W0058,Reef 13,NA
Porites compressa,RTE2010,W0058,Reef 13,NA
Porites compressa,RTE1978,W0058,Reef 13,NA
Porites compressa,RTE2217,W0054,Reef 13,NA
Porites compressa,RTE2236,W0054,Reef 13,NA
Porites compressa,RTE2223,W0054,Reef 13,NA
Porites compressa,RTE2214,W0054,Reef 13,NA
Porites compressa,RTE2204,W0054,Reef 13,NA
Porites compressa,RTE1706,W0156,Reef 4,NA
Porites compressa,RTE1678,W0156,Reef 4,NA
Porites compressa,RTE1702,W0156,Reef 4,NA
Porites compressa,RTE1698,W0156,Reef 4,NA
Porites compressa,RTE1649,W0156,Reef 4,NA
Porites compressa,RTE2639,W0157,Reef 4,NA
Porites compressa,RTE2650,W0157,Reef 4,NA
Porites compressa,RTE2659,W0157,Reef 4,NA
Porites compressa,RTE2644,W0157,Reef 4,NA
Porites compressa,RTE2647,W0157,Reef 4,NA
Porites compressa,RTE1797,W0098,Reef 4,NA
Porites compressa,RTE1794,W0098,Reef 4,NA
Porites compressa,RTE1799,W0098,Reef 4,NA
Porites compressa,RTE1783,W0098,Reef 4,NA
Porites compressa,RTE1787,W0098,Reef 4,NA
Porites compressa,RTE1810,W0153,Reef 4,NA
Porites compressa,RTE1855,W0153,Reef 4,NA
Porites compressa,RTE1875,W0153,Reef 4,NA
Porites compressa,RTE1804,W0153,Reef 4,NA
Porites compressa,RTE1863,W0153,Reef 4,NA
Porites compressa,RTE1285,W0065,Reef 4,NA
Porites compressa,RTE1275,W0065,Reef 4,NA
Porites compressa,RTE1284,W0065,Reef 4,NA
Porites compressa,RTE1281,W0065,Reef 4,NA
Porites compressa,RTE1316,W0065,Reef 4,NA
Porites compressa,RTE2566,W0158,Reef 4,NA
Porites compressa,RTE2563,W0158,Reef 4,NA
Porites compressa,RTE2544,W0158,Reef 4,NA
Porites compressa,RTE2546,W0158,Reef 4,NA
Porites compressa,RTE2600,W0158,Reef 4,NA
Porites compressa,RTE2700,W0096,Reef 4,NA
Porites compressa,RTE2732,W0096,Reef 4,NA
Porites compressa,RTE2705,W0096,Reef 4,NA
Porites compressa,RTE2685,W0096,Reef 4,NA
Porites compressa,RTE2725,W0096,Reef 4,NA
Porites compressa,RTE2487,W0154,Reef 4,NA
Porites compressa,RTE2455,W0154,Reef 4,NA
Porites compressa,RTE2447,W0154,Reef 4,NA
Porites compressa,RTE2446,W0154,Reef 4,NA
Porites compressa,RTE2470,W0154,Reef 4,NA
Porites compressa,RTE1894,W0151,Reef 4,NA
Porites compressa,RTE1891,W0151,Reef 4,NA
Porites compressa,RTE1902,W0151,Reef 4,NA
Porites compressa,RTE1881,W0151,Reef 4,NA
Porites compressa,RTE1884,W0151,Reef 4,NA
Porites compressa,RTE1389,W0152,Reef 4,NA
Porites compressa,RTE1378,W0152,Reef 4,NA
Porites compressa,RTE1392,W0152,Reef 4,NA
Porites compressa,RTE1395,W0152,Reef 4,NA
Porites compressa,RTE1349,W0152,Reef 4,NA
Porites compressa,RTE1259,,Reef 4,NA
Porites compressa,RTE1337,,Reef 4,NA
Porites compressa,RTE1890,,Reef 4,NA
Porites compressa,RTE1781,,Reef 4,NA
Porites compressa,RTE1650,,Reef 4,NA
Porites compressa,RTE2593,,Reef 4,NA
Porites compressa,RTE1842,,Reef 4,NA
Porites compressa,RTE2627,,Reef 4,NA
Porites compressa,RTE2749,,Reef 4,NA
Porites compressa,RTE2482,,Reef 4,NA
Porites compressa,RTE2231,,Reef 13,NA
Porites compressa,RTE1979,,Reef 13,NA
Porites compressa,RTE1616,,Reef 13,NA
Porites compressa,RTE1481,,Reef 13,NA
Porites compressa,RTE2170,,Reef 13,NA
Porites compressa,RTE2324,,Reef 13,NA
Porites compressa,RTE2093,,Reef 13,NA
Porites compressa,RTE2793,,Reef 13,NA
Porites compressa,RTE2949,,Reef 13,NA
Porites compressa,RTE2406,,Reef 13,NA
Montipora capitata,RTE3175,,Reef 4,NA
Montipora capitata,RTE621,,Reef 4,NA
Montipora capitata,RTE406,,Reef 4,NA
Montipora capitata,RTE1013,,Reef 4,NA
Montipora capitata,RTE519,,Reef 4,NA
Montipora capitata,RTE355,,Reef 4,NA
Montipora capitata,RTE3395,,Reef 4,NA
Montipora capitata,RTE239,,Reef 4,NA
Montipora capitata,RTE3001,,Reef 4,NA
Montipora capitata,RTE3290,,Reef 4,NA
Montipora capitata,RTE1432,,Reef 13,NA
Montipora capitata,RTE3132,,Reef 13,NA
Montipora capitata,RTE826,,Reef 13,NA
Montipora capitata,RTE551,,Reef 13,NA
Montipora capitata,RTE861,,Reef 13,NA
Montipora capitata,RTE2862,,Reef 13,NA
Montipora capitata,RTE1137,,Reef 13,NA
Montipora capitata,RTE1203,,Reef 13,NA
Montipora capitata,RTE692,,Reef 13,NA
Montipora capitata,RTE934,,Reef 13,NA
Montipora capitata,RTE1181,23,Reef 13,NA
Montipora capitata,RTE3251,170,Reef 4,NA
Montipora capitata,RTE2913,55,Reef 13,NA
Porites compressa,RTE1327,152,Reef 4,NA
Porites compressa,RTE1365,152,Reef 4,NA
Porites compressa,RTE1992,58,Reef 13,NA
,RTE207,,,NA
,RTE691,,,NA
,RTE702,,,NA
,RTE1484,,,NA
,RTE1528,,,NA
,RTE1600,,,NA
,RTE2196,,,NA
,RTE2321,,,NA
,RTE2631,,,NA
,RTE2921,,,NA
,RTE3188,,,NA
,RTE3230,,,NA
Montipora capitata,RTE541,,,4
Montipora capitata,RTE314,,,13
Montipora capitata,RTE863,,,13
Montipora capitata,RTE1222,,,13
